,날짜,구,생활인구수,유동인구수,전체점포수,프랜차이즈점포수,일반점포수,확진자수
389,2020-02-16,서초구,526160.7599,355502.0833,36555,2544,34011,0
390,2020-02-16,성동구,337852.2242,238780,17072,1334,15738,0
391,2020-02-16,성북구,446109.8291,347408.3333,17228,1584,15644,0
392,2020-02-16,송파구,764139.1449,511850.4167,37450,3186,34264,0
393,2020-02-16,양천구,426764.278,344307.9167,18361,1655,16706,0
394,2020-02-16,영등포구,433432.8687,358699.5833,27266,2258,25008,0
395,2020-02-16,용산구,288197.5878,203707.5,19047,1178,17869,0
396,2020-02-16,은평구,479864.043,357908.75,18313,1554,16759,0
397,2020-02-16,종로구,237070.0653,166702.9167,25500,1616,23884,2
398,2020-02-16,중구,189960.8339,140545,40338,2095,38243,0
399,2020-02-16,중랑구,385056.6624,313179.5833,16161,1275,14886,0
400,2020-02-17,강남구,893930.9319,648617.0833,55875,4371,51504,0
401,2020-02-17,강동구,506382.0072,325488.75,20974,1901,19073,0
402,2020-02-17,강북구,307006.4551,230964.1667,13417,1075,12342,0
403,2020-02-17,강서구,550701.5887,437492.9167,25902,2633,23269,0
404,2020-02-17,관악구,490828.8456,381497.5,19734,1908,17826,0
405,2020-02-17,광진구,369305.9613,278525,19004,1662,17342,0
406,2020-02-17,구로구,403705.3454,356410.8333,22318,1785,20533,0
407,2020-02-17,금천구,239454.1067,241698.75,15677,1274,14403,0
408,2020-02-17,노원구,531187.2454,383812.9167,18188,1859,16329,0
409,2020-02-17,도봉구,280428.1329,226310.4167,11691,992,10699,0
410,2020-02-17,동대문구,362012.476,286607.9167,21212,1475,19737,0
411,2020-02-17,동작구,406770.2733,306521.6667,15894,1581,14313,0
412,2020-02-17,마포구,472776.3008,345951.6667,28419,2417,26002,0
413,2020-02-17,서대문구,377674.6845,251739.5833,15024,1489,13535,0
414,2020-02-17,서초구,608556.6352,435897.0833,36555,2544,34011,0
415,2020-02-17,성동구,358686.6704,262098.3333,17072,1334,15738,0
416,2020-02-17,성북구,430658.3397,328120,17228,1584,15644,0
417,2020-02-17,송파구,774119.1033,520308.3333,37450,3186,34264,0
418,2020-02-17,양천구,406566.9235,316597.5,18361,1655,16706,0
419,2020-02-17,영등포구,486821.3621,419077.9167,27266,2258,25008,0
420,2020-02-17,용산구,297055.2438,217009.5833,19047,1178,17869,0
421,2020-02-17,은평구,449324.5407,323254.5833,18313,1554,16759,0
422,2020-02-17,종로구,300306.7661,243285.8333,25500,1616,23884,0
423,2020-02-17,중구,295872.4586,267530.8333,40338,2095,38243,0
424,2020-02-17,중랑구,361857.1545,287050.4167,16161,1275,14886,0
425,2020-02-18,강남구,913647.3066,656683.75,55875,4371,51504,0
426,2020-02-18,강동구,503109.9764,323978.3333,20974,1901,19073,0
427,2020-02-18,강북구,304851.2691,228967.0833,13417,1075,12342,0
428,2020-02-18,강서구,548368.9064,435488.3333,25902,2633,23269,0
429,2020-02-18,관악구,488102.8601,380064.5833,19734,1908,17826,0
430,2020-02-18,광진구,368279.3154,277578.75,19004,1662,17342,0
431,2020-02-18,구로구,401940.0258,353569.1667,22318,1785,20533,0
432,2020-02-18,금천구,238949.0038,238760.8333,15677,1274,14403,0
433,2020-02-18,노원구,529049.9169,380402.0833,18188,1859,16329,0
434,2020-02-18,도봉구,278376.1157,228474.5833,11691,992,10699,0
435,2020-02-18,동대문구,361971.0864,286175,21212,1475,19737,0
436,2020-02-18,동작구,405493.2384,306163.3333,15894,1581,14313,0
437,2020-02-18,마포구,478951.803,349258.75,28419,2417,26002,0
438,2020-02-18,서대문구,379497.4578,251638.3333,15024,1489,13535,0
439,2020-02-18,서초구,619813.8132,440954.5833,36555,2544,34011,0
440,2020-02-18,성동구,359819.4189,262147.5,17072,1334,15738,0
441,2020-02-18,성북구,427598.6084,326230,17228,1584,15644,0
442,2020-02-18,송파구,775035.4583,519763.3333,37450,3186,34264,0
443,2020-02-18,양천구,405818.9206,315669.5833,18361,1655,16706,0
444,2020-02-18,영등포구,491970.3044,419752.0833,27266,2258,25008,0
445,2020-02-18,용산구,299338.4159,218430.4167,19047,1178,17869,0
446,2020-02-18,은평구,444999.4341,320407.0833,18313,1554,16759,0
447,2020-02-18,종로구,308074.1432,246726.6667,25500,1616,23884,0
448,2020-02-18,중구,306106.4629,270843.75,40338,2095,38243,0
449,2020-02-18,중랑구,359190.4405,285582.9167,16161,1275,14886,0
450,2020-02-19,강남구,915731.3867,649554.5833,55875,4371,51504,0
451,2020-02-19,강동구,503166.8755,324043.3333,20974,1901,19073,0
452,2020-02-19,강북구,303581.0527,230721.6667,13417,1075,12342,0
453,2020-02-19,강서구,548100.8804,433998.3333,25902,2633,23269,0
454,2020-02-19,관악구,487434.1456,382527.0833,19734,1908,17826,0
455,2020-02-19,광진구,367860.4693,277441.25,19004,1662,17342,0
456,2020-02-19,구로구,399770.3308,352035.8333,22318,1785,20533,0
457,2020-02-19,금천구,238095.6526,235781.25,15677,1274,14403,0
458,2020-02-19,노원구,527911.4348,382076.25,18188,1859,16329,0
459,2020-02-19,도봉구,278173.2527,225042.0833,11691,992,10699,0
460,2020-02-19,동대문구,363680.8927,286945.4167,21212,1475,19737,0
461,2020-02-19,동작구,406029.7326,303852.5,15894,1581,14313,0
462,2020-02-19,마포구,477851.0664,348157.9167,28419,2417,26002,0
463,2020-02-19,서대문구,378420.215,249538.75,15024,1489,13535,0
464,2020-02-19,서초구,619528.616,431060.8333,36555,2544,34011,0
465,2020-02-19,성동구,356425.5541,257184.1667,17072,1334,15738,1
466,2020-02-19,성북구,427309.5388,326498.3333,17228,1584,15644,0
467,2020-02-19,송파구,774557.9682,516916.6667,37450,3186,34264,0
468,2020-02-19,양천구,405297.2977,316541.6667,18361,1655,16706,0
469,2020-02-19,영등포구,491668.0646,411432.5,27266,2258,25008,0
470,2020-02-19,용산구,300203.4222,216017.5,19047,1178,17869,0
471,2020-02-19,은평구,443488.202,321737.0833,18313,1554,16759,0
472,2020-02-19,종로구,310887.9858,242282.9167,25500,1616,23884,1
473,2020-02-19,중구,306368.8442,262538.75,40338,2095,38243,0
474,2020-02-19,중랑구,358449.6186,285930.8333,16161,1275,14886,0
475,2020-02-20,강남구,913643.4023,655664.5833,55875,4371,51504,0
476,2020-02-20,강동구,501329.0818,323207.9167,20974,1901,19073,0
477,2020-02-20,강북구,303460.8723,228433.3333,13417,1075,12342,0
478,2020-02-20,강서구,547521.7306,433848.3333,25902,2633,23269,0
479,2020-02-20,관악구,487124.1635,379411.6667,19734,1908,17826,0
480,2020-02-20,광진구,367791.4271,277133.3333,19004,1662,17342,0
481,2020-02-20,구로구,399283.2309,352756.25,22318,1785,20533,0
482,2020-02-20,금천구,238285.9359,237492.5,15677,1274,14403,0
483,2020-02-20,노원구,527439.0707,378695,18188,1859,16329,0
484,2020-02-20,도봉구,277345.4941,224393.3333,11691,992,10699,0
485,2020-02-20,동대문구,361508.011,285616.6667,21212,1475,19737,0
486,2020-02-20,동작구,405970.9097,305341.6667,15894,1581,14313,0
487,2020-02-20,마포구,478366.9164,348357.9167,28419,2417,26002,0
488,2020-02-20,서대문구,377480.0408,251041.6667,15024,1489,13535,0
489,2020-02-20,서초구,620573.0023,441425.8333,36555,2544,34011,0
490,2020-02-20,성동구,354638.9442,259244.1667,17072,1334,15738,1
491,2020-02-20,성북구,426736.5399,325194.1667,17228,1584,15644,0
492,2020-02-20,송파구,773746.1391,517897.9167,37450,3186,34264,0
493,2020-02-20,양천구,405188.6425,315128.75,18361,1655,16706,0
494,2020-02-20,영등포구,489652.9286,417575.8333,27266,2258,25008,0
495,2020-02-20,용산구,299991.1841,220053.75,19047,1178,17869,0
496,2020-02-20,은평구,442906.5038,319181.6667,18313,1554,16759,0
497,2020-02-20,종로구,308283.3993,245854.1667,25500,1616,23884,3
498,2020-02-20,종로구,308283.3993,245854.1667,25500,1616,23884,1
499,2020-02-20,중구,306135.3308,270260.4167,40338,2095,38243,0
500,2020-02-20,중랑구,357717.0774,283625.4167,16161,1275,14886,0
501,2020-02-21,강남구,904511.2574,648265.8333,55875,4371,51504,0
502,2020-02-21,강동구,503832.074,325403.3333,20974,1901,19073,0
503,2020-02-21,강북구,305503.132,229687.5,13417,1075,12342,0
504,2020-02-21,강서구,547511.1319,435080,25902,2633,23269,0
505,2020-02-21,관악구,487652.236,381496.25,19734,1908,17826,0
506,2020-02-21,광진구,369918.7631,279510.4167,19004,1662,17342,0
507,2020-02-21,구로구,398646.007,352611.25,22318,1785,20533,0
508,2020-02-21,금천구,235673.7017,234638.75,15677,1274,14403,0
509,2020-02-21,노원구,529839.8587,380945,18188,1859,16329,0
510,2020-02-21,도봉구,278844.3237,227098.3333,11691,992,10699,0
511,2020-02-21,동대문구,361651.363,285637.5,21212,1475,19737,0
512,2020-02-21,동작구,406598.5917,305827.9167,15894,1581,14313,0
513,2020-02-21,마포구,479014.5397,349612.5,28419,2417,26002,0
514,2020-02-21,서대문구,375438.2044,251139.1667,15024,1489,13535,1
515,2020-02-21,서초구,616055.3404,438256.25,36555,2544,34011,1
516,2020-02-21,성동구,353036.0369,257995.4167,17072,1334,15738,0
517,2020-02-21,성북구,427179.198,326154.5833,17228,1584,15644,0
518,2020-02-21,송파구,771213.688,518340.4167,37450,3186,34264,0
519,2020-02-21,양천구,406563.716,317391.6667,18361,1655,16706,0
520,2020-02-21,영등포구,487424.8658,416391.6667,27266,2258,25008,0
521,2020-02-21,용산구,300763.7667,220233.75,19047,1178,17869,0
522,2020-02-21,은평구,443987.051,320527.5,18313,1554,16759,0
523,2020-02-21,종로구,299326.6749,237838.3333,25500,1616,23884,0
524,2020-02-21,중구,297484.7337,257737.0833,40338,2095,38243,0
525,2020-02-21,중랑구,359247.476,285630,16161,1275,14886,0
526,2020-02-22,강남구,762714.178,518584.5833,55875,4371,51504,0
527,2020-02-22,강동구,522145.6078,343202.5,20974,1901,19073,1
528,2020-02-22,강북구,321497.8874,245714.1667,13417,1075,12342,0
529,2020-02-22,강서구,555361.7934,445961.6667,25902,2633,23269,0
530,2020-02-22,관악구,519290.7235,411375.8333,19734,1908,17826,0
531,2020-02-22,광진구,381526.6283,294662.9167,19004,1662,17342,0
532,2020-02-22,구로구,393395.8262,349105.8333,22318,1785,20533,1
533,2020-02-22,금천구,209065.6522,203848.3333,15677,1274,14403,0
534,2020-02-22,노원구,555289.2147,413021.25,18188,1859,16329,0
535,2020-02-22,도봉구,293726.391,233282.9167,11691,992,10699,0
536,2020-02-22,동대문구,362482.9089,288788.75,21212,1475,19737,0
537,2020-02-22,동작구,418376.9206,317514.1667,15894,1581,14313,0
538,2020-02-22,마포구,460670.9943,333135.8333,28419,2417,26002,0
539,2020-02-22,서대문구,359588.6662,251242.5,15024,1489,13535,0
540,2020-02-22,서초구,542825.4802,370240.8333,36555,2544,34011,2
541,2020-02-22,성동구,337861.4944,240801.25,17072,1334,15738,0
542,2020-02-22,성북구,441382.0381,342675.4167,17228,1584,15644,0
543,2020-02-22,송파구,768638.8194,514247.5,37450,3186,34264,0
544,2020-02-22,양천구,423505.6484,339710.8333,18361,1655,16706,0
545,2020-02-22,영등포구,432692.8773,361057.0833,27266,2258,25008,0
546,2020-02-22,용산구,285151.146,204638.75,19047,1178,17869,0
547,2020-02-22,은평구,471925.718,349934.1667,18313,1554,16759,0
548,2020-02-22,종로구,243950.5252,174273.75,25500,1616,23884,0
549,2020-02-22,중구,205697.7871,155042.9167,40338,2095,38243,0
550,2020-02-22,중랑구,378699.7582,306347.0833,16161,1275,14886,0
551,2020-02-23,강남구,704692.3479,919984.1667,55875,4371,51504,0
552,2020-02-23,강동구,528327.0229,679347.0833,20974,1901,19073,0
553,2020-02-23,강북구,328576.1223,494629.1667,13417,1075,12342,0
554,2020-02-23,강서구,561096.5119,880487.0833,25902,2633,23269,1
555,2020-02-23,관악구,530358.1684,825088.3333,19734,1908,17826,0
556,2020-02-23,광진구,382745.4846,579637.5,19004,1662,17342,0
557,2020-02-23,구로구,396751.4198,690929.5833,22318,1785,20533,0
558,2020-02-23,금천구,209601.549,400754.1667,15677,1274,14403,0
559,2020-02-23,노원구,562501.7423,823629.5833,18188,1859,16329,0
560,2020-02-23,도봉구,301259.2319,485168.3333,11691,992,10699,0
561,2020-02-23,동대문구,361606.2115,563321.25,21212,1475,19737,0
562,2020-02-23,동작구,420836.3257,623912.0833,15894,1581,14313,0
563,2020-02-23,마포구,449498.632,631715.4167,28419,2417,26002,0
564,2020-02-23,서대문구,358768.2228,491506.6667,15024,1489,13535,0
565,2020-02-23,서초구,510075.2335,670742.0833,36555,2544,34011,0
566,2020-02-23,성동구,334978.3047,465342.5,17072,1334,15738,0
567,2020-02-23,성북구,449441.5048,683321.25,17228,1584,15644,0
568,2020-02-23,송파구,762935.6083,996560.4167,37450,3186,34264,2
569,2020-02-23,양천구,428003.2245,678063.3333,18361,1655,16706,0
570,2020-02-23,영등포구,420206.1296,684137.9167,27266,2258,25008,0
571,2020-02-23,용산구,278350.1214,389702.0833,19047,1178,17869,0
572,2020-02-23,은평구,481820.4904,704817.0833,18313,1554,16759,0
573,2020-02-23,종로구,225445.703,306086.6667,25500,1616,23884,1
574,2020-02-23,중구,182477.5123,261819.1667,40338,2095,38243,0
575,2020-02-23,중랑구,385201.2196,614611.6667,16161,1275,14886,0
576,2020-02-24,강남구,871269.8912,628574.1667,55875,4371,51504,0
577,2020-02-24,강동구,508820.4317,326780.4167,20974,1901,19073,0
578,2020-02-24,강북구,308431.062,231506.6667,13417,1075,12342,0
579,2020-02-24,강서구,550183.1032,438377.9167,25902,2633,23269,0
580,2020-02-24,관악구,493523.4009,383940.8333,19734,1908,17826,1
581,2020-02-24,광진구,366728.9258,278108.75,19004,1662,17342,0
582,2020-02-24,구로구,402192.3889,356613.75,22318,1785,20533,0
583,2020-02-24,금천구,239672.7286,240755,15677,1274,14403,0
584,2020-02-24,노원구,532170.7739,383789.5833,18188,1859,16329,0
585,2020-02-24,도봉구,282426.536,230642.5,11691,992,10699,0
586,2020-02-24,동대문구,360595.7254,285597.0833,21212,1475,19737,0
587,2020-02-24,동작구,406631.1308,304455,15894,1581,14313,0
588,2020-02-24,마포구,466625.995,341835,28419,2417,26002,0
589,2020-02-24,서대문구,374157.9304,250886.6667,15024,1489,13535,0
590,2020-02-24,서초구,599719.3387,427870.8333,36555,2544,34011,0
591,2020-02-24,성동구,354909.4492,259555.8333,17072,1334,15738,0
592,2020-02-24,성북구,431672.0122,329716.25,17228,1584,15644,0
593,2020-02-24,송파구,770987.1225,517430,37450,3186,34264,2
594,2020-02-24,양천구,408418.3739,320160,18361,1655,16706,0
595,2020-02-24,영등포구,482264.4983,413982.9167,27266,2258,25008,0
596,2020-02-24,용산구,293704.7137,215112.0833,19047,1178,17869,0
597,2020-02-24,은평구,448378.3072,324607.5,18313,1554,16759,0
598,2020-02-24,종로구,289929.6437,229834.5833,25500,1616,23884,1
599,2020-02-24,중구,287647.6552,255222.9167,40338,2095,38243,0
600,2020-02-24,중랑구,361946.0171,289205.4167,16161,1275,14886,0
601,2020-02-25,강남구,869160.6342,624662.0833,55875,4371,51504,0
602,2020-02-25,강동구,509614.6713,328310,20974,1901,19073,1
603,2020-02-25,강북구,309627.1688,232710.8333,13417,1075,12342,0
604,2020-02-25,강서구,552623.1275,440338.75,25902,2633,23269,0
605,2020-02-25,관악구,494859.8653,386692.0833,19734,1908,17826,0
606,2020-02-25,광진구,365935.1034,278522.0833,19004,1662,17342,0
607,2020-02-25,구로구,404155.9782,357410.4167,22318,1785,20533,0
608,2020-02-25,금천구,240429.0095,240240.4167,15677,1274,14403,1
609,2020-02-25,노원구,532223.7165,384378.75,18188,1859,16329,2
610,2020-02-25,도봉구,283073.3336,234543.75,11691,992,10699,0
611,2020-02-25,동대문구,361327.1648,286412.0833,21212,1475,19737,0
612,2020-02-25,동작구,405107.659,303207.9167,15894,1581,14313,1
613,2020-02-25,마포구,466614.6956,342053.75,28419,2417,26002,0
614,2020-02-25,서대문구,373944.7559,250120.8333,15024,1489,13535,1
615,2020-02-25,서초구,596012.3335,424820,36555,2544,34011,0
616,2020-02-25,성동구,357575.496,260668.3333,17072,1334,15738,0
617,2020-02-25,성북구,433561.5231,331747.0833,17228,1584,15644,0
618,2020-02-25,송파구,771394.2479,519331.6667,37450,3186,34264,4
619,2020-02-25,양천구,407854.4051,322053.3333,18361,1655,16706,0
620,2020-02-25,영등포구,480554.8427,411135.8333,27266,2258,25008,0
621,2020-02-25,용산구,288606.6718,211162.9167,19047,1178,17869,0
622,2020-02-25,은평구,449712.1126,326050.8333,18313,1554,16759,2
623,2020-02-25,종로구,288479.9347,227488.75,25500,1616,23884,1
624,2020-02-25,종로구,288479.9347,227488.75,25500,1616,23884,3
625,2020-02-25,중구,286064.7026,249597.5,40338,2095,38243,0
626,2020-02-25,중랑구,362786.6646,290538.75,16161,1275,14886,0
627,2020-02-26,강남구,864191.3765,618678.75,55875,4371,51504,2
628,2020-02-26,강동구,509609.0117,327925.4167,20974,1901,19073,2
629,2020-02-26,강북구,309263.0124,231007.9167,13417,1075,12342,0
630,2020-02-26,강서구,552503.4487,438769.1667,25902,2633,23269,0
631,2020-02-26,관악구,497147.2354,386786.25,19734,1908,17826,1
632,2020-02-26,광진구,367121.0494,278408.3333,19004,1662,17342,0
633,2020-02-26,구로구,403920.0455,356199.5833,22318,1785,20533,0
634,2020-02-26,금천구,239117.4607,238370.4167,15677,1274,14403,0
635,2020-02-26,노원구,531193.1915,382530.8333,18188,1859,16329,0
636,2020-02-26,도봉구,283980.0436,234574.5833,11691,992,10699,0
637,2020-02-26,동대문구,362512.7882,286659.1667,21212,1475,19737,0
638,2020-02-26,동작구,406007.2421,302947.5,15894,1581,14313,0
639,2020-02-26,마포구,468891.6694,342836.6667,28419,2417,26002,0
640,2020-02-26,서대문구,373523.1268,250480.8333,15024,1489,13535,0
641,2020-02-26,서초구,596583.2386,423456.25,36555,2544,34011,0
642,2020-02-26,성동구,359918.6831,261002.5,17072,1334,15738,0
643,2020-02-26,성북구,433825.1181,331912.9167,17228,1584,15644,0
644,2020-02-26,송파구,771603.8825,518152.0833,37450,3186,34264,0
645,2020-02-26,양천구,407364.2487,321200.8333,18361,1655,16706,1
646,2020-02-26,영등포구,483618.0868,413030.4167,27266,2258,25008,0
647,2020-02-26,용산구,289922.6728,211724.1667,19047,1178,17869,0
648,2020-02-26,은평구,449529.0406,325105,18313,1554,16759,4
649,2020-02-26,종로구,289850.4789,226901.25,25500,1616,23884,0
650,2020-02-26,중구,285255.9039,245089.5833,40338,2095,38243,0
651,2020-02-26,중랑구,362321.7385,288840,16161,1275,14886,0
652,2020-02-27,강남구,853177.3742,612268.3333,55875,4371,51504,2
653,2020-02-27,강동구,508644.8572,328370,20974,1901,19073,0
654,2020-02-27,강북구,309015.2704,231466.25,13417,1075,12342,0
655,2020-02-27,강서구,551829.5976,438226.25,25902,2633,23269,0
656,2020-02-27,관악구,496323.2877,386184.5833,19734,1908,17826,1
657,2020-02-27,광진구,367280.3364,278801.6667,19004,1662,17342,1
658,2020-02-27,구로구,402913.1378,355517.0833,22318,1785,20533,0
659,2020-02-27,금천구,237540.3525,236746.25,15677,1274,14403,0
660,2020-02-27,노원구,530349.9158,382291.6667,18188,1859,16329,3
661,2020-02-27,도봉구,283476.4964,232708.3333,11691,992,10699,0
